region,APOE,BIN1,PICALM,CLU,ABCA7,TREM2,SORL1,CD2AP,PTK2B,EPHA1,HLA-DRB1,INPP5D,ECHDC3,ZCWPW1,CD33,FERMT2,APH1B,SLC24A4,RIN3,ACE,ADAM10
ctx-rh-caudalmiddlefrontal,0.7655686585659708,0.8235199259931966,0.5455547012049233,0.9413172999601374,0.4086197480564193,0.3389063660666988,0.8591923390845002,0.08794997322849528,0.366496423416805,0.14398695355094882,0.5396169951252802,0.54045770494578,0.1957906468224692,0.7172115355313937,0.2088799168717697,0.38927013354641155,0.3249310573738722,0.4797579275903864,0.19569841895862738,0.12279861741540163,0.3766409025757964
ctx-rh-cuneus,0.6517171196945646,0.775152461545602,0.5051332184130857,0.9243386397408986,0.4179657045692496,0.28565208831390393,0.8687916198025728,0.14848949820443416,0.42530641619999954,0.09445726608696021,0.5785965812834689,0.5889708141951986,0.17378722861980095,0.7102822631283175,0.18244434399740564,0.30875457246371046,0.2917001257046784,0.5895388468701886,0.17931655108458047,0.15430888288917402,0.36674891862840064
ctx-rh-entorhinal,0.8789856516797891,0.8232793820464681,0.5303193011554531,0.9440165375611074,0.39990254151225135,0.4522396245811988,0.8232388432524556,0.07146010232829925,0.34769305435382436,0.1288568231598667,0.6316906820428074,0.5961218552123703,0.28988764176883625,0.6895527323768296,0.2888794937753286,0.4641705127493028,0.37115635582263207,0.3092656471086385,0.20985246477196665,0.031723291050225866,0.3711759268230516
ctx-rh-fusiform,0.8164776373196245,0.8200617718434353,0.5187891954055361,0.937679545686541,0.37552143514744907,0.3311760210309198,0.8282120444100715,0.10067798036184579,0.385865771646579,0.13220620484333082,0.537708878686428,0.550591988606688,0.26134028853852365,0.7106293246632992,0.22741210460468392,0.3772747060537746,0.3265639022290624,0.48201372945463616,0.18358939029199095,0.12424324553108751,0.3944278686543199
ctx-rh-inferiorparietal,0.7930061228835831,0.8071284094527182,0.5192077160277785,0.9384675059663973,0.3778522217900128,0.34169399542117174,0.8466067397159992,0.08813634555145472,0.38246403778348703,0.1341288197470195,0.5649846428203456,0.5484496993826863,0.192221198381239,0.7052137356555181,0.19416318248109532,0.36245647876351883,0.3247630892021042,0.5067953974420658,0.1957611579898984,0.125202851089043,0.3787549714514232
ctx-rh-inferiortemporal,0.8209546456045377,0.8145407770354541,0.5267963671175476,0.9392104871816543,0.37591449201094,0.32571195057601565,0.8283310171945881,0.09031948678691006,0.35815686577260647,0.14491953272839955,0.555303247070093,0.5464644968669911,0.25888323376103217,0.6913361441066809,0.19249306210002032,0.39129988048783704,0.3285034777055486,0.5065621677750758,0.17454419896721363,0.11719595965331618,0.3930481954005206
ctx-rh-isthmuscingulate,0.7565279608227512,0.8482980305256596,0.5586705104736802,0.9392379775220504,0.3984897844137325,0.3228571073243986,0.8329504755145984,0.07175033294355158,0.34136001417382594,0.16665599476869294,0.5771442336214667,0.5615227735382579,0.24631797506685937,0.7248001363643489,0.20306169592022658,0.38175763074565117,0.3347100298774428,0.5087612940396644,0.1997590670808469,0.17395857892879826,0.3907381806253025
ctx-rh-lateraloccipital,0.7398067989772525,0.7919034205592033,0.5186823109351586,0.9311096951771215,0.41122831980025376,0.3372035111940187,0.8628922693989198,0.100397972159686,0.3815566150335818,0.1285144517661331,0.5749364416133436,0.5686742651381145,0.16151958741252392,0.7076308468700203,0.20683499869926392,0.32137244939760656,0.30399328293451067,0.5156185017922021,0.1758636478580699,0.10582512859375968,0.3572350035277726
ctx-rh-lateralorbitofrontal,0.8155447421506734,0.807594536652342,0.5597106076177762,0.9437989954893662,0.3997705750813798,0.37963228119675535,0.8391952928031476,0.09290458000456799,0.3627493146014372,0.1277923610926484,0.5741624755401082,0.5605366674074999,0.2622818563944757,0.7030662733097638,0.24521765776274326,0.43171823239346835,0.34390486154645233,0.5017014825679984,0.20452903284130936,0.11356105589590512,0.39532617469169967
ctx-rh-lingual,0.6700719604703775,0.803835880241095,0.4927834587833271,0.9240126478725984,0.4089905809331232,0.303356526684635,0.8521072949192225,0.10030198998706896,0.3964007523034029,0.15294221124733637,0.5755971832881007,0.5803327276544092,0.20156125735304475,0.7168580231542794,0.21233355755521197,0.2873181633940839,0.2919031687939422,0.6093672714237485,0.18387589092527712,0.1640034764436792,0.35171586795566473
ctx-rh-medialorbitofrontal,0.8189806456673806,0.8043304800765696,0.5402278061170679,0.9452606542444784,0.4037483597208786,0.3815087780573125,0.8336557138316207,0.08684751918972741,0.36628999817237207,0.1537521202582367,0.5853941607753467,0.5529571128813282,0.2698276967372911,0.6904237284889416,0.2613313972632553,0.42168416183600876,0.3347261133427947,0.5330746879553152,0.20113410815474156,0.11240600701479428,0.3730572280232769
ctx-rh-middletemporal,0.8215582750424952,0.8217879576618985,0.5362738932025328,0.9404623158724146,0.3729703458185342,0.3265240999461734,0.8359399908988667,0.09651679562010718,0.3600300454106234,0.13190704126235692,0.5525424535482126,0.5446188295394045,0.24014575619470258,0.698745405939534,0.20471571192535404,0.3911448599885097,0.3241044157502566,0.4883942686144283,0.19183596798792235,0.10873631796289769,0.3825102161394223
ctx-rh-parahippocampal,0.8205339218694553,0.8028498226605368,0.5669353126840317,0.9225592844869168,0.39486983261954767,0.38427253951317747,0.8126249012390401,0.0656142878598665,0.309780602441862,0.15565664897989706,0.5777523383505323,0.556390714453513,0.2695823404013319,0.7085878674432904,0.27825533242527944,0.4105524016664722,0.3391504702962498,0.28812392261070596,0.1760024512321247,0.08343454093812172,0.4244965206485847
ctx-rh-paracentral,0.6817600974257612,0.8166756781797718,0.542981548510598,0.9356806114042193,0.411591267146695,0.3549877202896664,0.8514009238344542,0.08891441938692274,0.3749725218431271,0.1458090213804734,0.5696664236364043,0.5396824213389346,0.18591804443779972,0.716092429458274,0.20165722233459926,0.35150919187622043,0.3124637521659298,0.43551777913864853,0.15519251101851572,0.14664298756699087,0.382457595049273
ctx-rh-parsopercularis,0.7416174609091168,0.790725779584323,0.5149685534882307,0.9385667337695496,0.39066788243313777,0.3526114828589748,0.8592551682355678,0.1005627681456881,0.38601208464805475,0.13645006696980164,0.5781451088908247,0.5299928925092312,0.18644447932679498,0.7082019347861157,0.2002013074407484,0.3798554770710201,0.31826363011748826,0.47771841669155346,0.1939474919991665,0.13383042645371318,0.35986101113101376
